DATE,TIME (UTC),Aircraft ID,No. A/C,TYPE A/C,ALT,MAJOR CITY,COLOR,Injury Reported,CITY,STATE
5-May-12,0346,ASQ92B,1,E45X,2500,FAR,Green,NO,Fargo,North Dakota
5-May-12,0418,SWA1144,1,B733,10500,SJC,Green,NO,San Jose,California
5-May-12,0420,JBU472,1,A320,7000,SJC,Green,NO,Salt Lake City,Utah
5-May-12,0510,AAY447,1,MD83,3000,LAS,Green,NO,Las Vegas,Nevada
5-May-12,0533,AAY453,1,MD88,4000,LAS,Green,NO,Las Vegas,Nevada
5-May-12,0539,SWA322,1,B733,4000,LAS,Green,NO,Las Vegas,Nevada
5-May-12,0542,SWA1141,1,B737,2700,LAS,Green,NO,Las Vegas,Nevada
5-May-12,0547,SKW4590,1,CRJ9,2700,LAS,Green,NO,Las Vegas,Nevada
5-May-12,0549,FDX2802,1,DC10,1800,OAK,Green,NO,Oakland,California
5-May-12,0707,N8465L,1,C210,4500,PDX,Green,NO,Portland, Oregon
6-May-12,0125,SWA383,1,B737,5000,MDW,Green,NO,Chicago,Illinois
6-May-12,0203,PDT4411,1,DH8A,2000,PHL,Green,NO,Philadelphia,Pennsylvania
6-May-12,0227,ASQ6131,1,E45X,11000,ZER,Green,NO,Pottsville,Pennsylvania
6-May-12,0237,N541E,1,C172,3000,MWA,Green,NO,Marion,Illinois
6-May-12,0245,N652MA,1,C172,3500,AUS,Green,NO,Austin,Texas
6-May-12,0520,SKQ227,1,PA31,2000,CMH,Green,NO,Columbus,Ohio
7-May-12,0154,TRS1267,1,B712,8000,AGC,Green,NO,Pittsburgh,Pennsylvania
7-May-12,0247,CHQ6131,1,E145,4500,CAE,Green,NO,Columbia,South Carolina
7-May-12,0301,SWA453,1,B737,6000,SGR,Green,NO,Houston,Texas
7-May-12,0315,AWI3987,1,CRJ2,800,CAE,Green,NO,Columbia,South Carolina
7-May-12,0325,FDX1205,1,DC10,12000,7M4,Green,NO,Osceola,Arkansas
7-May-12,0330,LN33MS,1,PAY2,10000,EUG,Green,NO,Eugene,Oregon
7-May-12,0358,UAL1214,1,B731,3000,MIA,Green,NO,Miami,Florida
7-May-12,0406,ASQ4341,1,E145,500,LRD,Green,NO,Laredo, Texas
8-May-12,0150,DAL1261,1,B752,3000,IND,Green,NO,Indianapolis,Indiana
8-May-12,0225,AAL1079,1,MD82,7000,DFW,Green,NO,Dallas ,Texas
8-May-12,0240,MOVER15,1,DC10,2000,JFK,Green,NO,New York,New York
8-May-12,0250,GRITS20,1,C172,2000,CHS,Green,NO,Charleston,South Carolina
8-May-12,0325,C6558,1,HH65,1200,MOB,Green,NO,Mobile,Alabama
8-May-12,0333,N38133,1,PA32,6500,ONT,Green,NO,Ontario,California
8-May-12,0335,N1132X,1,C172,1000,BFL,Green,NO,Bakersfield,California
8-May-12,0425,UAL452,1,A320,11000,SMF,Green,NO,Sacramento,California
8-May-12,0704,AAL2495,1,B752,4000,LAX,Green,NO,Los Angeles,California
9-May-12,0137,RPA3219,1,E170,9000,CLT,Green,NO,Charlotte,North Carolina
9-May-12,0159,TRS987,1,B712,9000,CLT,Green,NO,Charlotte,North Carolina
9-May-12,0227,FLG3325,1,CRJ9,7000,DFW,Green,NO,Dallas-Fort Worth,Texas
9-May-12,0236,RPA3307,1,E170,4500,AGC,Green,NO,Pittsburgh,Pennsylvania
9-May-12,0326,N272MA,1,C208,9500,TNP,Green,NO,Twentynine Palms,California
9-May-12,0326,N5918G,1,C150,9500,TNP,Green,*NO,Twentynine Palms,California
9-May-12,0455,BVN7281,1,C208,2200,AFW,Green,NO,Fort Worth,Texas
10-May-12,0217,COM3146,1,CRJ7,2500,ROC,Green,NO,Rochester,New York
10-May-12,0230,UAL1277,1,B738,10000,IAH,Green,NO,Houston,Texas
10-May-12,0241,N221R,1,C172,2000,TPA,Green,NO,Tampa,Florida
10-May-12,0335,SWA345,1,B737,9500,FFU,Green,NO,Provo,Utah
10-May-12,0400,VIPER36,1,AH1,2000,L18,Green,NO,Fallbrook,California
10-May-12,0442,ASQ5859,1,E45X,8000,BNA,Green,NO,Nashville,Tennessee
11-May-12,0034,AWI4090,1,CRJ1,500,PHL,Green,NO,Philadelphia,Pennsylvania
11-May-12,0045,N76056,1,C172,3500,RWI,Green,NO,Rocky Mount ,North Carolina
11-May-12,0130,AAL1451,1,B738,12000,JNX,Green,*NO,Smithfield,North Carolina
11-May-12,0130,EAGLEMED3,1,BE9L,2200,ICT,Green,NO,Wichita,Kansas
11-May-12,0140,ASQ4384,1,E145,2600,CLE,Green,*NO,Cleveland,Ohio
11-May-12,0150,LIFEFORCE3,1,B206,1800,CHA,Red,NO,Chattanooga,Tennessee
11-May-12,0220,N537HF,1,PA28,2500,MLB,Green,NO,Melbourne,Florida
11-May-12,0248,C6542,1,AS65,700,CHS,Green,NO,Charleston,South Carolina
11-May-12,0341,N864KB,1,LJ31,6000,SLC,Green,NO,Salt Lake City,Utah
11-May-12,0343,UPS1055,1,B752,10000,ABE,Green,NO,Allentown,Pennsylvania
11-May-12,0350,N49191,1,C172,1500,TTD,Green,NO,Portland,Oregon
11-May-12,0354,SWA415,1,B737,FL280,PGS,Green,NO,Peach Springs ,Arizona
11-May-12,0408,AIR George 1,1,HELO,1100,FAT,Green,NO,Fresno,California
11-May-12,0455,ASA225,1,B734,2000,TTD,Green,NO,Portland,Oregon
12-May-12,0050,SWA2103,1,B737,2000,PHL,Green,NO,Philadelphia,Pennsylvania
12-May-12,0107,UAL247,1,B752,2300,IAD,Green,NO,Washington,District of Columbia
12-May-12,0245,N260EA,1,BE35,4700,EQA,Green,NO,El Dorado,Kansas
12-May-12,0315,AAL20039,1,B752,4000,ORD,Green,NO,Chicago,Illinois
12-May-12,0415,N2382V,1,PA38,2000,FAT,Green,NO,Fresno,California
12-May-12,0420,SHERIF2,1,UNKN,800,MCO,Green,NO,Orlando,Florida
12-May-12,0440,N1125J,1,ASTR,3500,PDX,Green,NO,Portland,Oregon
12-May-12,0457,SKW4733,1,CRJ2,10000,SJC,Green,NO,San Jose,California
12-May-12,1018,FRE400,1,SH36,2000,GUM,Green,NO,Agana,Guam
13-May-12,0157,N106NK,1,C172,1700,DFW,Green,NO,Dallas-Fort Worth,Texas
13-May-12,0339,JBU1404,1,A320,800,AUS,Green,NO,Austin,Texas
13-May-12,0345,SWA384,1,B737,1000,BUR,Green,NO,Burbank,California
13-May-12,0348,N54CF,1,C510,2000,BRO,Green,NO,Brownsville,Texas
13-May-12,0355,ASA814,1,B738,2000,SEA,Red,NO,Seattle,Washington
13-May-12,0500,N54CF,1,C510,7500,BRO,Green,NO,Brownsville ,Texas
13-May-12,0510,N599164,1,C152,5500,2S6,Green,NO,Newberg,Oregon
13-May-12,0538,SWA1214,1,B737,12500,A34,Green,NO,Dayton/Carson City,Nevada
13-May-12,2131,TACAIR1,1,B206,500,PHL,Green,NO,Philadelphia,Pennsylvania
14-May-12,0200,AAL1480,1,MD82,12500,JOT,Green,NO,Joliet,Illinois
14-May-12,0244,EGF2973,1,E145,2000,MOB,Green,NO,Mobile,Alabama
14-May-12,0307,UAL1091,1,B735,5000,ILG,Green,NO,Wilmington,Delaware
14-May-12,0645,UAL1212,1,B737,8000,56OR,Green,NO,Gresham,Oregon
14-May-12,0652,IDAHO14,1,C172,5000,PDX,Green,NO,Portland,Oregon
14-May-12,0708,ASA867,1,B737,4000,OGG,Green,NO,Kahului,Hawaii
14-May-12,2119,JBU451,1,E190,500,MCO,Green,NO,Orlando,Florida
15-May-12,0059,ASQ5757,1,CRJ2,15,IAD,Green,NO,Washington,District of Columbia
15-May-12,0059,ASQ5874,1,E145,15,IAD,Green,NO,Washington,District of Columbia
15-May-12,0126,TCF5962,1,E170,7000,LGA,Green,NO,New York,New York
15-May-12,0205,SKW534Y,1,CRJ7,10500,DFW,Green,NO,Dallas-Fort Worth,Texas
15-May-12,0234,G23846,1,H60,800,ILG,Red and Green,NO,Wilmington,Delaware
15-May-12,0256,ASQ4382,1,E145,15000,PHL,Green,NO,Philadelphia,Pennsylvania
15-May-12,0320,N155MK,1,C500,7000,HOU,Green,NO,Houston,Texas
15-May-12,0415,QXE617,1,DH8D,2000,SJC,Green,NO,San Jose,California
15-May-12,0435,FIREBIRD5,1,H500,1700,PHX,Green,NO,Phoenix,Arizona
15-May-12,0900,N513SJ,1,C421,4000,PDX,Green,NO,Portland,Oregon
16-May-12,0155,G2643,1,UH60,3000,AZO,Green,NO,Kalamazoo,Michigan
16-May-12,0215,N906ER,1,DA42,4500,DAB,Green,NO,Daytona Beach,Florida
16-May-12,0228,ASQ5599,1,CRJ7,4000,SAT,Green,NO,San Antonio,Texas
16-May-12,0252,ASQ4151,1,CRJ9,6000,HOU,Green,NO,Houston,Texas
16-May-12,0311,AWE244,1,A319,10000,PHX,Green,NO,Phoenix,Arizona
16-May-12,0320,AWE468,1,A320,9000,PHX,Green,NO,Phoenix,Arizona
16-May-12,0321,LN711PD,1,BE9L,5000,PHX,Green,NO,Phoenix,Arizona
16-May-12,0353,N921,1,P28A,4500,PHX,Green,NO,Phoenix,Arizona
16-May-12,0412,ASQ5929,1,E145,6000,MCI,Green,NO,Kansas City,Missouri
16-May-12,0453,EAGLE1,1,F15,2000,PDX,Green,NO,Portland,Oregon
16-May-12,0455,RiCAN11,1,C130,1500,TJSJ,Green,NO,San Juan,Puerto Rico
16-May-12,0533,SWA1845,1,B737,1500,PDX,Green,NO,Portland,Oregon
16-May-12,0537,SWA1144,1,B733,1500,PDX,Green,NO,Portland,Oregon
16-May-12,0545,AWE94,1,A320,1500,PDX,Green,NO,Portland,Oregon
16-May-12,0551,UAL583,1,A320,1500,PDX,Green,NO,Portland,Oregon
16-May-12,0720,N966LC,1,P28R,1500,PDX,Green,NO,Portland,Oregon
17-May-12,0105,N8059X,1,C172,2500,CRG,Green,NO,Jacksonville,Florida
17-May-12,0108,TCF6014,1,E170,4000,LGA,Green,NO,New York,New York
17-May-12,0130,N42NE,1,H269,3000,BDL,Green,NO,Windsor Locks,Connecticut
17-May-12,0203,N211GR,1,TBM8,2000,SAT,Green,NO,San Antonio,Texas
17-May-12,0300,ASQ4677,1,E45X,16000,LCH,Green,NO,Lake Charles,Louisiana
17-May-12,0515,VRD338,1,A320,10000,LAX,Green,NO,Los Angeles,California
17-May-12,0535,JBU95,1,A320,5500,PDX,Green,NO,Portland,Oregon
17-May-12,0616,HAL26,1,B763,1800,PDX,Green,NO,Portland,Oregon
17-May-12,0643,ASA225,1,B734,2000,PDX,Green,NO,Portland,Oregon
17-May-12,1058,NIGHT83,1,UH60,400,GUA,Green,NO,Mariana Island,Guam
17-May-12,1214,UAL5079,1,AT43,500,GUM,Green,NO,Agana,Guam
17-May-12,2101,CHPR5,1,B206,800,PAO,Green,NO,Palo Alto,California
18-May-12,0211,AIRMED6,1,B06,1100,BTR,Green,NO,Baton Rouge ,Louisiana
18-May-12,0351,ASQ4471,1,E45X,7000,TIK,Green,NO,Oklahoma City,Oklahoma
18-May-12,0405,UPS1331,1,B763,19000,DVK,Green,NO,Danville,Kentucky
18-May-12,0505,CHP21,1,C208,4000,SMF,Green,NO,Sacramento,California
18-May-12,0652,UAL1406,1,B738,2500,PDX,Green,NO,Portland ,Oregon
19-May-12,0052,N626JS,1,GLF5,5000,BED,Green,NO,Bedford,Massachusetts
19-May-12,0405,N751DW,1,C172,6000,PBI,Green,NO,West Palm Beach,Florida
19-May-12,0408,SWA3398,1,B737,12000,JOT,Red,NO,Joliet,Illinois
19-May-12,0409,JBU120,1,A320,8000,JFK,Green,NO,New York,New York
19-May-12,0413,TCF5890,1,E170,4000,CMH,Green,NO,Columbus,Ohio
19-May-12,0419,ASQ928B,1,E145,4500,DAY,Blue,NO,Dayton,Ohio
19-May-12,0815,ASA479,1,B738,1500,PDX,Green,NO,Portland,Oregon
19-May-12,0817,CHQ5079,1,E135,10000,DKB,Red,NO,De Kalb,Illinois
19-May-12,0819,JBU112,1,A320,17000,JFK,Green,NO,New York,New York
20-May-12,0052,SWA767,1,B737,11000,JFK,Green,NO,New York,New York
20-May-12,0332,DAL998,1,MD88,1600,CHS,Green,NO,Charleston,South Carolina
20-May-12,0404,AAL1940,1,B738,7000,MIA,Green,NO,Miami,Florida
20-May-12,0512,SWA943,1,B733,2000,PHX,Green,NO,Phoenix,Arizona
20-May-12,0514,SWA1033,1,B737,3000,MDW,Green,NO,Chicago,Illinois
20-May-12,0515,AAL1035,1,MD88,16000,MQP,Green,NO,Mineral Wells,Texas
20-May-12,0518,N401LM,1,C402,5500,MHT,Green,NO,Manchester,New Hampshire
20-May-12,0607,UAL912T,1,B752,FL235,VCV,Green,NO,Victorville,California
20-May-12,0613,UPS976,1,B762,2500,PDX,Green,NO,Portland,Oregon
20-May-12,0919,KCPD1,1,B206,1500,MKC,Green,NO,Kansas City,Missouri
21-May-12,0344,ASQ4667,1,E145,4000,MCI,Green,NO,Kansas City,Missouri
21-May-12,0346,ASQ5392,1,CRJ7,4000,DTW,Green,NO,Detroit,Michigan
21-May-12,0430,SWA317,1,B737,900,PHX,Green,NO,Phoenix,Arizona
21-May-12,0446,SWA1748,1,B737,8000,PHX,Green,NO,Phoenix,Arizona
21-May-12,0449,SKW3490,1,CRJ2,3900,FAT,Green,NO,Fresno,California
21-May-12,0450,UAL909,1,A320,2700,ONT,Green,NO,Ontario,California
21-May-12,0915,SKW5588,1,E120,2200,NYL,Green,NO,Yuma,Arizona
21-May-12,0918,ASQ6133,1,E45X,FL180,ERI,Green,NO,Erie,Pennsylvania
21-May-12,0921,SKW4482,1,CRJ9,FL320,SBA,Green,NO,Santa Barbara,California
21-May-12,2345,AMF7110,1,E120,2000,TJBQ,Green,NO,Aguadilla,Puerto Rico
22-May-12,0320,N525AG,1,GALX,FL190,4J6,White and Green,NO,St. Mary's,Georgia
22-May-12,0643,SWA328,1,B737,10000,SNS,Green,NO,Salinas,California
22-May-12,0645,QXE91,1,DH8D,2000,MFR,Green,NO,Medford,Oregon
22-May-12,0648,FDX9052,1,DC10,8000,PDX,Green,NO,Portland, Oregon
23-May-12,0314,AAL658,1,MD83,3000,DAY,Green,NO,Dayton,Ohio
23-May-12,0434,SWA1748,1,B737,9000,PHX,Green,NO,Phoenix,Arizona
23-May-12,0434,SWA1920,1,B733,7000,PHX,Green,NO,Phoenix,Arizona
23-May-12,0454,AWE1499,1,A321,2500,LAX,Green,NO,Los Angeles,California
23-May-12,0548,R85557,1,AH64,5000,EWM,Green,NO,Newman,Texas
23-May-12,0552,SKW263V,1,CRJ7,9000,EWM,Green,NO,Newman,Texas
24-May-12,0017,RICAN12,1,C130,3000,JIG,Green,NO,San Juan,Puerto Rico
24-May-12,0048,THUG21,1,C17,13000,RDU,Green,NO,Raleigh-Durham,North Carolina
24-May-12,0135,EGF3522,1,E145,5000,MIA,Blue/Green,NO,Miami,Florida
24-May-12,0204,GTX137,1,C402,2400,ADS,Green,NO,Dallas ,Texas
24-May-12,0214,N823JM,1,HELO,1000,PVD,Green,NO,Providence,Rhode Island
24-May-12,0245,FDX1604,1,DC10,3500,PHL,Green,NO,Philadelphia,Pennsylvania
24-May-12,0319,UPS741,1,A306,8000,TUL,Red,NO,Tulsa,Oklahoma
24-May-12,0430,COUGAR21,1,AJET,UNKN,NYL,Green,NO,Yuma,Arizona
24-May-12,0430,N429PA,1,PA28,UNKN,NYL,Green,NO,Yuma,Arizona
24-May-12,0445,SWA1748,1,B737,10000,PHX,Green,NO,Phoenix,Arizona
24-May-12,0447,N434PA,1,P28A,4500,PHX,Green,NO,Phoenix,Arizona
24-May-12,0448,ASA642,1,B738,10000,PHX,Green,NO,Phoenix,Arizona
24-May-12,0534,N425PA,1,P28A,4000,DVT,Green,NO,Phoenix,Arizona
24-May-12,0540,ROLER78,1,C130,5700,RNO,Green,NO,Reno,Nevada
24-May-12,0553,FDX1650,1,MD11,12000,IND,Green,NO,Indianapolis,Indiana
24-May-12,0600,N6720T,1,BE76,300,SBA,Green,NO,Santa Barbara,California
24-May-12,0654,JBU95,1,A320,2000,PDX,Green,NO,Portland,Oregon
24-May-12,0655,SWA306,1,B737,12000,APA,Green,NO,Denver,Colorado
25-May-12,0138,N3265A,1,C172,2000,CRG,Green,NO,Jacksonville,Florida
25-May-12,0243,EGF4360,1,E145,2500,AZO,Green,NO,Kalamazoo,Michigan
25-May-12,0255,SKW227M,1,CRJ2,9000,ELP,Green,NO,El Paso,Texas
25-May-12,0640,N8414E,1,PA28,8000,OGD,Green,NO,Ogden,Utah
25-May-12,0737,LN431GW,1,PAY2,5000,OAK,Green,NO,Oakland,California
26-May-12,0152,ASH2620,1,CRJ9,2800,AVP,Green,NO,Wilkes-Barre/Scranton,Pennsylvania
26-May-12,0210,AWI3608,1,CRJ2,4000,ITH,Green,NO,Ithaca,New York
26-May-12,0210,PDT4328,1,DH8A,4000,ITH,Green,NO,Ithaca,New York
26-May-12,0235,ASQ4382,1,E45X,9000,SBJ,Red,NO,Solberg,New Jersey
26-May-12,0307,SKW2850,1,CRJ2,11000,SLC,Green,NO,Salt Lake City,Utah
26-May-12,0328,AWE77,1,A319,3000,PHX,Green,NO,Phoenix,Arizona
26-May-12,0330,RPA3219,1,E170,2500,CMH,Green,NO,Columbus,Ohio
26-May-12,0405,SWA269,1,B737,14000,PHX,Green,NO,Phoenix,Arizona
26-May-12,0415,METRO5,1,H500,2500,LAS,Green,NO,Las Vegas,Nevada
26-May-12,0440,SKW226Z,1,CRJ2,1700,BUR,Green,NO,Burbank,California
26-May-12,0502,ASA642,1,B734,8000,PHX,Green,NO,Phoenix,Arizona
26-May-12,0600,ASH2840,1,DH8B,5000,PHX,Green,NO,Phoenix,Arizona
26-May-12,0652,HAL224,1,B712,5000,HNL,Green,NO,Honolulu,Hawaii
26-May-12,2020,MEDEVAC,1,UNKN,2000,P20,Green,*NO,Parker,Arizona
27-May-12,0135,AWE1882,1,A319,9000,CLT,Green,NO,Charlotte,North Carolina
27-May-12,0201,NKS126,1,A320,500,MYR,Green,NO,Myrtle Beach , South Carolina
27-May-12,0227,KFS34,1,LJ35,4500,YIP,Green,NO,Detroit,Michigan
27-May-12,0255,AAL523,1,MD83,7000,ELP,Green,NO,El Paso,Texas
27-May-12,0255,N18CC,1,H25B,1800,AUS,Green,NO,Austin,Texas
27-May-12,0349,SWA867,1,B737,8500,PHX,Green,NO,Phoenix,Arizona
27-May-12,0412,N718HC,1,H25B,1400,BNA,Green,NO,Nashville, Tennessee
27-May-12,0415,N851ND,1,PA44,1400,FTW,Green,NO,Fort Worth,Texas
27-May-12,0447,ASA642,1,B738,8000,PHX,Green,NO,Phoenix,Arizona
27-May-12,0450,UAL1406,1,B738,10000,SLC,Green,NO,Salt Lake City, Utah
28-May-12,0119,ARCH8,1,BK17,1500,STL,Green,NO,St. Louis,Missouri
28-May-12,0330,DAL1426,1,MD90,5000,STL,Green,NO,St. Louis,Missouri
28-May-12,0416,SWA2735,1,B737,8500,PHX,Green,NO,Phoenix,Arizona
28-May-12,0417,SWA2995,1,B733,6400,SLC,Red,NO,Salt Lake City,Utah
28-May-12,0420,SWA2540,1,B737,8500,PHX,Green,NO,Phoenix,Arizona
28-May-12,0425,SKW274W,1,CRJ2,8000,OXR,Green,NO,Oxnard,California
28-May-12,0551,SKW5371,1,CRJ2,4800,LAX,Blue,NO,Los Angeles,California
28-May-12,0553,EGF3650,1,CRJ7,4000,IAH,Green,NO,Houston,Texas
28-May-12,0608,UAL1537,1,B738,4100,LAX,Green,NO,Los Angeles,California
29-May-12,0240,AAL2086,1,B752,FL390,ILM,Green,NO,Wilmington,North Carolina
29-May-12,0308,UAL1108,1,B737,2500,EWR,Green,NO,Newark,New Jersey
29-May-12,0308,UAl1192,1,B735,2500,EWR,Green,NO,Newark,New Jersey
29-May-12,0326,N539M,1,SNA,2100,SNA,Green,NO,Santa Ana,California
29-May-12,0347,N1194M,1,C172,3000,ONT,Green,NO,Ontario,California
29-May-12,0525,SWA653,1,B738,10500,SCK,Green,NO,Stockton,California
29-May-12,0530,HAL16,1,B763,4000,SAN,Green,NO,San Diego,California
29-May-12,0534,SKW214K,1,CRJ2,10000,EWM,Green,NO,Newman,Texas
29-May-12,0547,DAL1151,1,B752,1000,HNL,Green,NO,Honolulu,Hawaii
30-May-12,0235,TCF6014,1,E170,7000,COL,Green,NO,Colts Neck,New Jersey
30-May-12,0238,ACQ4590,1,E145,13000,CLT,Green,NO,Charlotte,North Carolina
30-May-12,0352,N20117,1,C172,3300,24CN,UNKN,NO,Anaheim ,California
30-May-12,0411,ASQ6005,1,E145,7000,MCI,Green,NO,Kansas City,Missouri
30-May-12,0415,CPZ5759,1,E190,7000,MCI,Green,NO,Kansas City,Missouri
30-May-12,0419,AAL1689,1,MD83,7000,MCI,Green,NO,Kansas City,Missouri
30-May-12,0420,HAL16,1,B763,4700,SAN,Green,NO,San Diego,California
30-May-12,0420,JENA35,1,C182,5500,SAN,Green,NO,San Diego,California
30-May-12,0421,SWA2128,1,B737,1500,SJC,Green,NO,San Jose,California
30-May-12,0425,N554LA,1,R22,1800,VNY,Green,NO,Van Nuys,California
30-May-12,0433,SWA434,1,B737,10000,PHX,Green,NO,Phoenix,Arizona
30-May-12,0811,AIR01,1,B06,3500,DMA,Green,NO,Davis Monthan AFB,Arizona
30-May-12,0826,UAL225,1,A319,8000,OAK,Green,NO,Oakland,California
31-May-12,0331,R95655,1,UH670,2500,PWG,Green,NO,Waco,Texas
31-May-12,0342,N135CM,1,EC35,1300,TEB,Green,NO,Teterboro,New Jersey
31-May-12,0411,GUNSMOKE89,1,C206,4500,TPA,Green,NO,Tampa,Florida
31-May-12,0415,ASH3460,1,E170,7000,MCI,Green,NO,Kansas City,Missouri
31-May-12,0415,SKW7765,1,E120,10000,SLC,Green,NO,Salt Lake City,Utah
31-May-12,0417,N74509,1,R22,5800,OGD,Green,NO,Ogden,Utah
31-May-12,0452,AWE496,1,A319,1000,PHX,Green,NO,Phoenix,Arizona
31-May-12,0525,EGF3019,1,E135,10000,VIS,Green,NO,Visalia,California
31-May-12,0525,SKW712A,1,C402,2000,NYL,Green,NO,Yuma,Arizona
31-May-12,0537,AWE586,1,A319,5000,GEG,Green,NO,Spokane,Washington
31-May-12,0723,FFT797,1,A320,2400,PDX,Green,NO,Portland,Oregon
1-Jun-12,0051,ASQ4671,1,E145,2700,ALB,Green,*NO,Albany,New York
1-Jun-12,0232,EGF2995,1,E145,9000,DFW,Green,NO,Dallas-Fort Worth,Texas
1-Jun-12,0405,N2459S,1,C172,5000,BDL,Green,NO,Windsor Locks,Connecticut
2-Jun-12,0102,AAL408,1,MD83,5000,PHL,Green,NO,Philadelphia,Pennsylvania
2-Jun-12,0119,EGF4423,1,E135,4000,RDU,Green,NO,Raleigh-Durham,North Carolina
2-Jun-12,0121,SWA1531,1,B737,1500,PBI,Green,NO,West Palm Beach,Florida
2-Jun-12,0253,SWA2437,1,B733,10000,TKI,Green,NO,Dallas,Texas
2-Jun-12,0356,ASQ135T,1,E145,FL260,AND,Green,NO,Anderson,South Carolina
2-Jun-12,0418,TRS331,1,B712,3000,CAK,Green,NO,Akron,Ohio
2-Jun-12,0448,N20936,1,C172,5500,EFD,Green,NO,Houston,Texas
2-Jun-12,0540,EGF3533,1,E145,3000,CLT,Green,NO,Charlotte,North Carolina
2-Jun-12,0544,QXE135,1,DH8D,2000,PDX,Green,NO,Portland,Oregon
2-Jun-12,0620,SWA815,1,B733,8000,SFO,Green,NO,San Francisco,California
2-Jun-12,0637,AAL2211,1,MD82,2000,PDX,Green,NO,Porland,Oregon
3-Jun-12,0303,AAL1402,1,MD82,10000,DFW,Blue,NO,Dallas-Fort Worth,Texas
3-Jun-12,0310,N75770,1,C172,3000,MQI,Green,NO,Manteo,North Carolina
3-Jun-12,0317,C2114,1,FA20,1200,EFD,Green,NO,Houston,Texas
3-Jun-12,0345,UCA4788,1,DH8B,9000,CLE,Green,NO,Cleveland,Ohio
3-Jun-12,0347,ASH2831,1,CRJ9,2000,TUS,Red,NO,Tucson,Arizona
3-Jun-12,0400,AWE496,1,A319,3000,PHX,Blue,NO,Phoenix,Arizona
3-Jun-12,0444,UAL1001,1,B737,10000,MIA,Green,NO,Miami,Florida
3-Jun-12,0457,LN400WK,1,C560,9000,RDU,"Red, White, Blue and Green",NO,Raleigh-Durham,North Carolina
4-Jun-12,0112,AIRHAWK3,1,B06,1800,JAX,Green,NO,Jacksonville,Florida
4-Jun-12,0330,SCX284,1,B737,3300,MSP,Green,NO,Minneapolis,Minnesota
4-Jun-12,0454,COM2920,1,CRJ7,1500,ORD,Green,NO,Chicago,Illinois
4-Jun-12,0505,ASH2812,1,DH8B,2000,PHX,Green,NO,Phoenix,Arizona
4-Jun-12,0516,AWE175,1,A319,1400,PHX,Green,NO,Phoenix,Arizona
4-Jun-12,0631,SKW4730,1,CRJ9,2000,OAK,Green,NO,Oakland,California
4-Jun-12,0730,MOKULELE12,1,C208,1500,HNL,Green,NO,Honolulu,Hawaii
5-Jun-12,0127,DAL1842,1,MD88,500,MYR,Green/White,NO,Myrtle Beach ,South Carolina
5-Jun-12,0433,UAL1002,1,B738,3000,IAH,Green,NO,Houston,Texas
5-Jun-12,0555,ASH2812,1,DH8B,3500,PHX,Green,NO,Phoenix,Arizona
5-Jun-12,0557,SWQ525,1,E50P,6500,SLC,Green,NO,Salt Lake City,Utah
5-Jun-12,0644,UAL872,1,B752,Fl180,SNS,Green,NO,Salinas,California
5-Jun-12,0644,VRD30,1,A320,FL180,SNS,Green,NO,Salinas,California
5-Jun-12,2120,JIA522,1,CRJ2,2500,CLT,Green,NO,Charlotte,North Carolina
6-Jun-12,0150,ASQ4231,1,E145,1700,IAH,Blue,NO,Houston,Texas
6-Jun-12,0218,CAP1931,1,C182,5000,41C,Green,NO,Wayland,Michigan
6-Jun-12,0226,TCF5878,1,E170,4000,RDU,Green,NO,Raleigh-Durham,North Carolina
6-Jun-12,0313,ASQ5688,1,CRJ2,1600,CHS,Green,NO,Charleston,South Carolina
6-Jun-12,0330,ASQ4450,1,E45X,1500,MSP,Green,NO,Minneapolis,Minnesota
6-Jun-12,0404,SWA1247,1,B737,2500,LAX,Green,NO,Los Angeles,California
6-Jun-12,0506,FRED06,1,C5,FL340,SGD,Green,NO,Napa ,California
6-Jun-12,0506,ORCA23,1,DC10,FL340,SGD,Green,NO,Napa ,California
6-Jun-12,0506,SKW31OU,1,CRJ7,FL190,SGD,Green,NO,Napa ,California
6-Jun-12,0506,UAL741,1,B752,FL340,SGD,Green,NO,Napa ,California
6-Jun-12,0535,N110SU,1,BE76,7000,PBI,Green,NO,West Palm Beach,Florida
7-Jun-12,0137,N4170L,1,P28A,2500,FRG,Green,NO,Farmingdale,New York
7-Jun-12,0206,SKW4594,1,CRJ1,3000,CLE,Green,NO,Cleveland,Ohio
7-Jun-12,0207,DAL1535,1,MD83,15000,CYN,Green,NO,Coyle,New Jersey
7-Jun-12,0243,G230,1,UH60,2300,CVG,Green,NO,Covington,Kentucky
7-Jun-12,0307,DAL988,1,B738,2000,PNE,Green,NO,Philadelphia,Pennsylvania
7-Jun-12,0320,MEDFLIGHT2,1,B06,300,BOS,Green,NO,Boston,Massachusetts
7-Jun-12,0330,PDT4172,1,DH8A,2000,ISP,Green,NO,Islip,New York
7-Jun-12,0447,AWE689,1,A320,4000,PHX,Green,NO,Phoenix ,Arizona
8-Jun-12,0127,MRA700,1,C208,4000,RDU,Green,NO,Raleigh-Durham,North Carolina
8-Jun-12,0133,EGF3575,1,E145,8000,MIA,Green,NO,Miami,Florida
8-Jun-12,0145,JBU560,1,E190,2000,HPN,Green,NO,White Plains,New York
8-Jun-12,0145,N363G,1,S76,3500,JFK,Green,NO,New York,New York
